reading_time,year,month,day,hour24,weekday,is_weekend,ontario_demand,temp_c,tou_period,hourly_cost
2024-07-29 14:00:00,2024,7,29,14,0,0,21692,27.90,on-peak,440347.6
2024-07-29 15:00:00,2024,7,29,15,0,0,21939,28.10,on-peak,445361.7
2024-07-29 16:00:00,2024,7,29,16,0,0,22245,27.00,on-peak,451573.5
2024-07-29 17:00:00,2024,7,29,17,0,0,21992,26.90,mid-peak,345274.4
2024-07-29 18:00:00,2024,7,29,18,0,0,21887,26.80,mid-peak,343625.9
2024-07-29 19:00:00,2024,7,29,19,0,0,21682,25.90,off-peak,212483.6
2024-07-29 20:00:00,2024,7,29,20,0,0,21423,25.20,off-peak,209945.4
2024-07-29 21:00:00,2024,7,29,21,0,0,20296,24.60,off-peak,198900.8
2024-07-29 22:00:00,2024,7,29,22,0,0,18732,24.30,off-peak,183573.6
2024-07-29 23:00:00,2024,7,29,23,0,0,17304,24.00,off-peak,169579.2
2024-07-30 00:00:00,2024,7,30,0,1,0,16579,24.30,off-peak,162474.2
2024-07-30 01:00:00,2024,7,30,1,1,0,16078,23.80,off-peak,157564.4
2024-07-30 02:00:00,2024,7,30,2,1,0,15645,23.60,off-peak,153321.0
2024-07-30 03:00:00,2024,7,30,3,1,0,15559,23.40,off-peak,152478.2
2024-07-30 04:00:00,2024,7,30,4,1,0,15780,23.10,off-peak,154644.0
2024-07-30 05:00:00,2024,7,30,5,1,0,16633,23.40,off-peak,163003.4
2024-07-30 06:00:00,2024,7,30,6,1,0,17785,23.40,off-peak,174293.0
2024-07-30 07:00:00,2024,7,30,7,1,0,18971,24.60,mid-peak,297844.7
2024-07-30 08:00:00,2024,7,30,8,1,0,19955,25.00,mid-peak,313293.5
2024-07-30 09:00:00,2024,7,30,9,1,0,20807,26.00,mid-peak,326669.9
2024-07-30 10:00:00,2024,7,30,10,1,0,21263,26.60,mid-peak,333829.1
2024-07-30 11:00:00,2024,7,30,11,1,0,21692,26.50,on-peak,440347.6
2024-07-30 12:00:00,2024,7,30,12,1,0,21964,27.90,on-peak,445869.2
2024-07-30 13:00:00,2024,7,30,13,1,0,22026,27.80,on-peak,447127.8
2024-07-30 14:00:00,2024,7,30,14,1,0,22278,27.90,on-peak,452243.4
2024-07-30 15:00:00,2024,7,30,15,1,0,22250,27.90,on-peak,451675.0
2024-07-30 16:00:00,2024,7,30,16,1,0,22109,27.80,on-peak,448812.7
2024-07-30 17:00:00,2024,7,30,17,1,0,22137,26.20,mid-peak,347550.9
2024-07-30 18:00:00,2024,7,30,18,1,0,22371,25.50,mid-peak,351224.7
2024-07-30 19:00:00,2024,7,30,19,1,0,21708,25.20,off-peak,212738.4
2024-07-30 20:00:00,2024,7,30,20,1,0,21902,25.10,off-peak,214639.6
2024-07-30 21:00:00,2024,7,30,21,1,0,20683,25.00,off-peak,202693.4
2024-07-30 22:00:00,2024,7,30,22,1,0,19267,24.70,off-peak,188816.6
2024-07-30 23:00:00,2024,7,30,23,1,0,17925,24.40,off-peak,175665.0
2024-07-31 00:00:00,2024,7,31,0,2,0,17036,24.00,off-peak,166952.8
2024-07-31 01:00:00,2024,7,31,1,2,0,16476,23.70,off-peak,161464.8
2024-07-31 02:00:00,2024,7,31,2,2,0,16035,23.30,off-peak,157143.0
2024-07-31 03:00:00,2024,7,31,3,2,0,15791,23.10,off-peak,154751.8
2024-07-31 04:00:00,2024,7,31,4,2,0,16018,23.20,off-peak,156976.4
2024-07-31 05:00:00,2024,7,31,5,2,0,16822,23.30,off-peak,164855.6
2024-07-31 06:00:00,2024,7,31,6,2,0,18043,23.00,off-peak,176821.4
2024-07-31 07:00:00,2024,7,31,7,2,0,19157,23.60,mid-peak,300764.9
2024-07-31 08:00:00,2024,7,31,8,2,0,19996,24.40,mid-peak,313937.2
2024-07-31 09:00:00,2024,7,31,9,2,0,20890,25.30,mid-peak,327973.0
2024-07-31 10:00:00,2024,7,31,10,2,0,21594,27.00,mid-peak,339025.8
2024-07-31 11:00:00,2024,7,31,11,2,0,22142,27.60,on-peak,449482.6
2024-07-31 12:00:00,2024,7,31,12,2,0,22416,29.90,on-peak,455044.8
2024-07-31 13:00:00,2024,7,31,13,2,0,22628,30.90,on-peak,459348.4
2024-07-31 14:00:00,2024,7,31,14,2,0,22791,30.60,on-peak,462657.3
2024-07-31 15:00:00,2024,7,31,15,2,0,23027,31.90,on-peak,467448.1
2024-07-31 16:00:00,2024,7,31,16,2,0,23356,31.60,on-peak,474126.8
2024-07-31 17:00:00,2024,7,31,17,2,0,23312,29.20,mid-peak,365998.4
2024-07-31 18:00:00,2024,7,31,18,2,0,23003,25.10,mid-peak,361147.1
2024-07-31 19:00:00,2024,7,31,19,2,0,22620,25.30,off-peak,221676.0
2024-07-31 20:00:00,2024,7,31,20,2,0,22565,24.80,off-peak,221137.0
2024-07-31 21:00:00,2024,7,31,21,2,0,21495,24.40,off-peak,210651.0
2024-07-31 22:00:00,2024,7,31,22,2,0,19927,24.40,off-peak,195284.6
2024-07-31 23:00:00,2024,7,31,23,2,0,18502,24.60,off-peak,181319.6
2024-08-01 00:00:00,2024,8,1,0,3,0,17366,24.80,off-peak,170186.8
2024-08-01 01:00:00,2024,8,1,1,3,0,16641,24.40,off-peak,163081.8
2024-08-01 02:00:00,2024,8,1,2,3,0,16078,23.20,off-peak,157564.4
2024-08-01 03:00:00,2024,8,1,3,3,0,15839,23.20,off-peak,155222.2
2024-08-01 04:00:00,2024,8,1,4,3,0,16015,22.50,off-peak,156947.0
2024-08-01 05:00:00,2024,8,1,5,3,0,16569,22.40,off-peak,162376.2
2024-08-01 06:00:00,2024,8,1,6,3,0,17879,22.50,off-peak,175214.2
2024-08-01 07:00:00,2024,8,1,7,3,0,19215,24.00,mid-peak,301675.5
2024-08-01 08:00:00,2024,8,1,8,3,0,20119,25.70,mid-peak,315868.3
2024-08-01 09:00:00,2024,8,1,9,3,0,20849,25.40,mid-peak,327329.3
2024-08-01 10:00:00,2024,8,1,10,3,0,21434,25.90,mid-peak,336513.8
2024-08-01 11:00:00,2024,8,1,11,3,0,21927,25.70,on-peak,445118.1
2024-08-01 12:00:00,2024,8,1,12,3,0,22282,26.40,on-peak,452324.6
2024-08-01 13:00:00,2024,8,1,13,3,0,22722,28.80,on-peak,461256.6
2024-08-01 14:00:00,2024,8,1,14,3,0,22905,29.20,on-peak,464971.5
2024-08-01 15:00:00,2024,8,1,15,3,0,23145,29.90,on-peak,469843.5
2024-08-01 16:00:00,2024,8,1,16,3,0,23179,29.20,on-peak,470533.7
2024-08-01 17:00:00,2024,8,1,17,3,0,22991,28.40,mid-peak,360958.7
2024-08-01 18:00:00,2024,8,1,18,3,0,22806,27.90,mid-peak,358054.2
2024-08-01 19:00:00,2024,8,1,19,3,0,22706,26.90,off-peak,222518.8
2024-08-01 20:00:00,2024,8,1,20,3,0,22680,26.10,off-peak,222264.0
2024-08-01 21:00:00,2024,8,1,21,3,0,21497,25.40,off-peak,210670.6
2024-08-01 22:00:00,2024,8,1,22,3,0,19971,25.60,off-peak,195715.8
2024-08-01 23:00:00,2024,8,1,23,3,0,18583,25.20,off-peak,182113.4
2024-08-02 00:00:00,2024,8,2,0,4,0,17885,25.30,off-peak,175273.0
2024-08-02 01:00:00,2024,8,2,1,4,0,17123,25.20,off-peak,167805.4
2024-08-02 02:00:00,2024,8,2,2,4,0,16467,25.10,off-peak,161376.6
2024-08-02 03:00:00,2024,8,2,3,4,0,16417,25.00,off-peak,160886.6
2024-08-02 04:00:00,2024,8,2,4,4,0,16635,24.50,off-peak,163023.0
2024-08-02 05:00:00,2024,8,2,5,4,0,17285,24.50,off-peak,169393.0
2024-08-02 06:00:00,2024,8,2,6,4,0,18322,24.40,off-peak,179555.6
2024-08-02 07:00:00,2024,8,2,7,4,0,19352,24.90,mid-peak,303826.4
2024-08-02 08:00:00,2024,8,2,8,4,0,20088,25.50,mid-peak,315381.6
2024-08-02 09:00:00,2024,8,2,9,4,0,20917,25.60,mid-peak,328396.9
2024-08-02 10:00:00,2024,8,2,10,4,0,21317,25.80,mid-peak,334676.9
2024-08-02 11:00:00,2024,8,2,11,4,0,21648,25.00,on-peak,439454.4
2024-08-02 12:00:00,2024,8,2,12,4,0,21676,25.30,on-peak,440022.8
2024-08-02 13:00:00,2024,8,2,13,4,0,21840,26.60,on-peak,443352.0
2024-08-02 14:00:00,2024,8,2,14,4,0,21939,26.50,on-peak,445361.7
2024-08-02 15:00:00,2024,8,2,15,4,0,21896,26.30,on-peak,444488.8
2024-08-02 16:00:00,2024,8,2,16,4,0,21904,26.30,on-peak,444651.2
2024-08-02 17:00:00,2024,8,2,17,4,0,22103,27.20,mid-peak,347017.1
2024-08-02 18:00:00,2024,8,2,18,4,0,21904,26.30,mid-peak,343892.8
2024-08-02 19:00:00,2024,8,2,19,4,0,21424,25.90,off-peak,209955.2
2024-08-02 20:00:00,2024,8,2,20,4,0,21199,25.70,off-peak,207750.2
2024-08-02 21:00:00,2024,8,2,21,4,0,20221,24.90,off-peak,198165.8
2024-08-02 22:00:00,2024,8,2,22,4,0,18809,24.70,off-peak,184328.2
2024-08-02 23:00:00,2024,8,2,23,4,0,17555,24.70,off-peak,172039.0
2024-08-03 00:00:00,2024,8,3,0,5,1,16732,24.80,off-peak,163973.6
2024-08-03 01:00:00,2024,8,3,1,5,1,16039,24.20,off-peak,157182.2
2024-08-03 02:00:00,2024,8,3,2,5,1,15644,24.20,off-peak,153311.2
2024-08-03 03:00:00,2024,8,3,3,5,1,15447,24.00,off-peak,151380.6
2024-08-03 04:00:00,2024,8,3,4,5,1,15376,23.90,off-peak,150684.8
2024-08-03 05:00:00,2024,8,3,5,5,1,15260,23.30,off-peak,149548.0
2024-08-03 06:00:00,2024,8,3,6,5,1,15798,24.10,off-peak,154820.4
2024-08-03 07:00:00,2024,8,3,7,5,1,16811,24.10,off-peak,164747.8
2024-08-03 08:00:00,2024,8,3,8,5,1,17721,24.90,off-peak,173665.8
2024-08-03 09:00:00,2024,8,3,9,5,1,18900,25.30,off-peak,185220.0
2024-08-03 10:00:00,2024,8,3,10,5,1,19695,26.20,off-peak,193011.0
2024-08-03 11:00:00,2024,8,3,11,5,1,20242,25.90,off-peak,198371.6
2024-08-03 12:00:00,2024,8,3,12,5,1,20403,26.30,off-peak,199949.4
2024-08-03 13:00:00,2024,8,3,13,5,1,20496,26.70,off-peak,200860.8
2024-08-03 14:00:00,2024,8,3,14,5,1,20516,25.90,off-peak,201056.8
2024-08-03 15:00:00,2024,8,3,15,5,1,21340,26.90,off-peak,209132.0
2024-08-03 16:00:00,2024,8,3,16,5,1,21899,27.00,off-peak,214610.2
2024-08-03 17:00:00,2024,8,3,17,5,1,21763,26.80,off-peak,213277.4
2024-08-03 18:00:00,2024,8,3,18,5,1,21433,27.10,off-peak,210043.4
2024-08-03 19:00:00,2024,8,3,19,5,1,20921,26.30,off-peak,205025.8
2024-08-03 20:00:00,2024,8,3,20,5,1,20146,25.20,off-peak,197430.8
2024-08-03 21:00:00,2024,8,3,21,5,1,19150,25.00,off-peak,187670.0
2024-08-03 22:00:00,2024,8,3,22,5,1,17743,25.30,off-peak,173881.4
2024-08-03 23:00:00,2024,8,3,23,5,1,16504,24.70,off-peak,161739.2
2024-08-04 00:00:00,2024,8,4,0,6,1,15612,23.20,off-peak,152997.6
2024-08-04 01:00:00,2024,8,4,1,6,1,14826,22.40,off-peak,145294.8
2024-08-04 02:00:00,2024,8,4,2,6,1,14341,21.50,off-peak,140541.8
2024-08-04 03:00:00,2024,8,4,3,6,1,14003,20.70,off-peak,137229.4
2024-08-04 04:00:00,2024,8,4,4,6,1,13799,20.20,off-peak,135230.2
2024-08-04 05:00:00,2024,8,4,5,6,1,13788,19.70,off-peak,135122.4
2024-08-04 06:00:00,2024,8,4,6,6,1,14327,19.80,off-peak,140404.6
2024-08-04 07:00:00,2024,8,4,7,6,1,15647,21.30,off-peak,153340.6
2024-08-04 08:00:00,2024,8,4,8,6,1,17137,24.10,off-peak,167942.6
2024-08-04 09:00:00,2024,8,4,9,6,1,18096,26.80,off-peak,177340.8
2024-08-04 10:00:00,2024,8,4,10,6,1,18856,28.30,off-peak,184788.8
2024-08-04 11:00:00,2024,8,4,11,6,1,19010,28.70,off-peak,186298.0
2024-08-04 12:00:00,2024,8,4,12,6,1,19059,26.70,off-peak,186778.2
2024-08-04 13:00:00,2024,8,4,13,6,1,18911,25.70,off-peak,185327.8
2024-08-04 14:00:00,2024,8,4,14,6,1,19488,27.30,off-peak,190982.4
2024-08-04 15:00:00,2024,8,4,15,6,1,20154,28.40,off-peak,197509.2
2024-08-04 16:00:00,2024,8,4,16,6,1,21211,30.00,off-peak,207867.8
2024-08-04 17:00:00,2024,8,4,17,6,1,21417,29.90,off-peak,209886.6
2024-08-04 18:00:00,2024,8,4,18,6,1,20935,29.10,off-peak,205163.0
2024-08-04 19:00:00,2024,8,4,19,6,1,20097,27.40,off-peak,196950.6
2024-08-04 20:00:00,2024,8,4,20,6,1,19588,25.90,off-peak,191962.4
2024-08-04 21:00:00,2024,8,4,21,6,1,18465,25.60,off-peak,180957.0
2024-08-04 22:00:00,2024,8,4,22,6,1,17259,24.80,off-peak,169138.2
2024-08-04 23:00:00,2024,8,4,23,6,1,16087,22.80,off-peak,157652.6
2024-08-05 00:00:00,2024,8,5,0,0,0,15241,22.70,off-peak,149361.8
2024-08-05 01:00:00,2024,8,5,1,0,0,14685,22.00,off-peak,143913.0
2024-08-05 02:00:00,2024,8,5,2,0,0,14217,21.80,off-peak,139326.6
2024-08-05 03:00:00,2024,8,5,3,0,0,14030,22.70,off-peak,137494.0
2024-08-05 04:00:00,2024,8,5,4,0,0,14059,22.50,off-peak,137778.2
2024-08-05 05:00:00,2024,8,5,5,0,0,14414,22.90,off-peak,141257.2
2024-08-05 06:00:00,2024,8,5,6,0,0,14806,22.90,off-peak,145098.8
2024-08-05 07:00:00,2024,8,5,7,0,0,15283,19.80,mid-peak,239943.1
2024-08-05 08:00:00,2024,8,5,8,0,0,16165,20.30,mid-peak,253790.5
2024-08-05 09:00:00,2024,8,5,9,0,0,17044,21.50,mid-peak,267590.8
2024-08-05 10:00:00,2024,8,5,10,0,0,18327,22.40,mid-peak,287733.9
2024-08-05 11:00:00,2024,8,5,11,0,0,18640,23.00,on-peak,378392.0
2024-08-05 12:00:00,2024,8,5,12,0,0,18832,24.20,on-peak,382289.6
2024-08-05 13:00:00,2024,8,5,13,0,0,19610,25.50,on-peak,398083.0
2024-08-05 14:00:00,2024,8,5,14,0,0,20047,25.40,on-peak,406954.1
2024-08-05 15:00:00,2024,8,5,15,0,0,20025,24.30,on-peak,406507.5
2024-08-05 16:00:00,2024,8,5,16,0,0,20270,22.00,on-peak,411481.0
2024-08-05 17:00:00,2024,8,5,17,0,0,19745,22.10,mid-peak,309996.5
2024-08-05 18:00:00,2024,8,5,18,0,0,19500,22.40,mid-peak,306150.0
2024-08-05 19:00:00,2024,8,5,19,0,0,19385,22.10,off-peak,189973.0
2024-08-05 20:00:00,2024,8,5,20,0,0,18932,22.40,off-peak,185533.6
2024-08-05 21:00:00,2024,8,5,21,0,0,17741,21.60,off-peak,173861.8
2024-08-05 22:00:00,2024,8,5,22,0,0,16577,20.90,off-peak,162454.6
2024-08-05 23:00:00,2024,8,5,23,0,0,15335,20.40,off-peak,150283.0
2024-08-06 00:00:00,2024,8,6,0,1,0,14527,19.80,off-peak,142364.6
2024-08-06 01:00:00,2024,8,6,1,1,0,14024,19.60,off-peak,137435.2
2024-08-06 02:00:00,2024,8,6,2,1,0,13721,19.90,off-peak,134465.8
2024-08-06 03:00:00,2024,8,6,3,1,0,13701,19.90,off-peak,134269.8
2024-08-06 04:00:00,2024,8,6,4,1,0,13944,19.30,off-peak,136651.2
2024-08-06 05:00:00,2024,8,6,5,1,0,14777,19.10,off-peak,144814.6
2024-08-06 06:00:00,2024,8,6,6,1,0,15787,18.60,off-peak,154712.6
2024-08-06 07:00:00,2024,8,6,7,1,0,16416,18.70,mid-peak,257731.2
2024-08-06 08:00:00,2024,8,6,8,1,0,16778,18.40,mid-peak,263414.6
2024-08-06 09:00:00,2024,8,6,9,1,0,17157,17.70,mid-peak,269364.9
2024-08-06 10:00:00,2024,8,6,10,1,0,17281,18.40,mid-peak,271311.7
2024-08-06 11:00:00,2024,8,6,11,1,0,17477,19.40,on-peak,354783.1
2024-08-06 12:00:00,2024,8,6,12,1,0,17590,20.10,on-peak,357077.0
2024-08-06 13:00:00,2024,8,6,13,1,0,17378,20.20,on-peak,352773.4
2024-08-06 14:00:00,2024,8,6,14,1,0,17318,20.50,on-peak,351555.4
2024-08-06 15:00:00,2024,8,6,15,1,0,17460,20.70,on-peak,354438.0
2024-08-06 16:00:00,2024,8,6,16,1,0,17854,20.80,on-peak,362436.2
2024-08-06 17:00:00,2024,8,6,17,1,0,17706,20.90,mid-peak,277984.2
2024-08-06 18:00:00,2024,8,6,18,1,0,17612,20.80,mid-peak,276508.4
2024-08-06 19:00:00,2024,8,6,19,1,0,17764,20.50,off-peak,174087.2
2024-08-06 20:00:00,2024,8,6,20,1,0,17313,18.80,off-peak,169667.4
2024-08-06 21:00:00,2024,8,6,21,1,0,16247,18.10,off-peak,159220.6
2024-08-06 22:00:00,2024,8,6,22,1,0,15086,19.10,off-peak,147842.8
2024-08-06 23:00:00,2024,8,6,23,1,0,14088,18.30,off-peak,138062.4
2024-08-07 00:00:00,2024,8,7,0,2,0,13347,18.10,off-peak,130800.6
2024-08-07 01:00:00,2024,8,7,1,2,0,12897,17.40,off-peak,126390.6
2024-08-07 02:00:00,2024,8,7,2,2,0,12744,17.30,off-peak,124891.2
2024-08-07 03:00:00,2024,8,7,3,2,0,12574,17.20,off-peak,123225.2
2024-08-07 04:00:00,2024,8,7,4,2,0,12764,17.30,off-peak,125087.2
2024-08-07 05:00:00,2024,8,7,5,2,0,13278,16.90,off-peak,130124.4
2024-08-07 06:00:00,2024,8,7,6,2,0,14288,16.50,off-peak,140022.4
2024-08-07 07:00:00,2024,8,7,7,2,0,15121,17.50,mid-peak,237399.7
2024-08-07 08:00:00,2024,8,7,8,2,0,15671,19.80,mid-peak,246034.7
2024-08-07 09:00:00,2024,8,7,9,2,0,16159,21.50,mid-peak,253696.3
2024-08-07 10:00:00,2024,8,7,10,2,0,16258,22.50,mid-peak,255250.6
2024-08-07 11:00:00,2024,8,7,11,2,0,16589,22.60,on-peak,336756.7
2024-08-07 12:00:00,2024,8,7,12,2,0,17024,23.30,on-peak,345587.2
2024-08-07 13:00:00,2024,8,7,13,2,0,17401,24.30,on-peak,353240.3
2024-08-07 14:00:00,2024,8,7,14,2,0,17850,24.00,on-peak,362355.0
2024-08-07 15:00:00,2024,8,7,15,2,0,18467,24.40,on-peak,374880.1
2024-08-07 16:00:00,2024,8,7,16,2,0,19141,24.00,on-peak,388562.3
2024-08-07 17:00:00,2024,8,7,17,2,0,19574,23.40,mid-peak,307311.8
2024-08-07 18:00:00,2024,8,7,18,2,0,19572,22.70,mid-peak,307280.4
2024-08-07 19:00:00,2024,8,7,19,2,0,18868,22.40,off-peak,184906.4
2024-08-07 20:00:00,2024,8,7,20,2,0,18360,21.70,off-peak,179928.0
2024-08-07 21:00:00,2024,8,7,21,2,0,17269,21.20,off-peak,169236.2
2024-08-07 22:00:00,2024,8,7,22,2,0,15931,21.80,off-peak,156123.8
2024-08-07 23:00:00,2024,8,7,23,2,0,14691,20.60,off-peak,143971.8
2024-08-08 00:00:00,2024,8,8,0,3,0,14108,21.40,off-peak,138258.4
2024-08-08 01:00:00,2024,8,8,1,3,0,13488,20.10,off-peak,132182.4
2024-08-08 02:00:00,2024,8,8,2,3,0,13282,19.60,off-peak,130163.6
2024-08-08 03:00:00,2024,8,8,3,3,0,13259,19.80,off-peak,129938.2
2024-08-08 04:00:00,2024,8,8,4,3,0,13534,19.40,off-peak,132633.2
2024-08-08 05:00:00,2024,8,8,5,3,0,14209,19.00,off-peak,139248.2
2024-08-08 06:00:00,2024,8,8,6,3,0,15351,19.80,off-peak,150439.8
2024-08-08 07:00:00,2024,8,8,7,3,0,16412,21.80,mid-peak,257668.4
2024-08-08 08:00:00,2024,8,8,8,3,0,17030,21.60,mid-peak,267371.0
2024-08-08 09:00:00,2024,8,8,9,3,0,17583,21.90,mid-peak,276053.1
2024-08-08 10:00:00,2024,8,8,10,3,0,17919,22.30,mid-peak,281328.3
2024-08-08 11:00:00,2024,8,8,11,3,0,18350,23.20,on-peak,372505.0
2024-08-08 12:00:00,2024,8,8,12,3,0,18835,22.60,on-peak,382350.5
2024-08-08 13:00:00,2024,8,8,13,3,0,18986,23.20,on-peak,385415.8
2024-08-08 14:00:00,2024,8,8,14,3,0,19288,24.40,on-peak,391546.4
2024-08-08 15:00:00,2024,8,8,15,3,0,19879,24.50,on-peak,403543.7
2024-08-08 16:00:00,2024,8,8,16,3,0,20282,24.30,on-peak,411724.6
2024-08-08 17:00:00,2024,8,8,17,3,0,20015,23.70,mid-peak,314235.5
2024-08-08 18:00:00,2024,8,8,18,3,0,19794,23.60,mid-peak,310765.8
2024-08-08 19:00:00,2024,8,8,19,3,0,19906,23.50,off-peak,195078.8
2024-08-08 20:00:00,2024,8,8,20,3,0,19697,23.50,off-peak,193030.6
2024-08-08 21:00:00,2024,8,8,21,3,0,18393,23.30,off-peak,180251.4
2024-08-08 22:00:00,2024,8,8,22,3,0,17296,23.30,off-peak,169500.8
2024-08-08 23:00:00,2024,8,8,23,3,0,16398,22.90,off-peak,160700.4
2024-08-09 00:00:00,2024,8,9,0,4,0,15737,22.90,off-peak,154222.6
2024-08-09 01:00:00,2024,8,9,1,4,0,15186,23.70,off-peak,148822.8
2024-08-09 02:00:00,2024,8,9,2,4,0,14892,23.30,off-peak,145941.6
2024-08-09 03:00:00,2024,8,9,3,4,0,14798,22.70,off-peak,145020.4
2024-08-09 04:00:00,2024,8,9,4,4,0,15153,22.80,off-peak,148499.4
2024-08-09 05:00:00,2024,8,9,5,4,0,15811,22.30,off-peak,154947.8
2024-08-09 06:00:00,2024,8,9,6,4,0,16884,22.30,off-peak,165463.2
2024-08-09 07:00:00,2024,8,9,7,4,0,18018,22.60,mid-peak,282882.6
2024-08-09 08:00:00,2024,8,9,8,4,0,18432,22.80,mid-peak,289382.4
2024-08-09 09:00:00,2024,8,9,9,4,0,18710,22.90,mid-peak,293747.0
2024-08-09 10:00:00,2024,8,9,10,4,0,18912,22.80,mid-peak,296918.4
2024-08-09 11:00:00,2024,8,9,11,4,0,19305,22.20,on-peak,391891.5
2024-08-09 12:00:00,2024,8,9,12,4,0,19835,23.70,on-peak,402650.5
2024-08-09 13:00:00,2024,8,9,13,4,0,20054,24.90,on-peak,407096.2
2024-08-09 14:00:00,2024,8,9,14,4,0,20258,27.40,on-peak,411237.4
2024-08-09 15:00:00,2024,8,9,15,4,0,20434,28.30,on-peak,414810.2
2024-08-09 16:00:00,2024,8,9,16,4,0,20658,27.40,on-peak,419357.4
2024-08-09 17:00:00,2024,8,9,17,4,0,20212,27.10,mid-peak,317328.4
2024-08-09 18:00:00,2024,8,9,18,4,0,19750,26.30,mid-peak,310075.0
2024-08-09 19:00:00,2024,8,9,19,4,0,18748,24.00,off-peak,183730.4
2024-08-09 20:00:00,2024,8,9,20,4,0,18135,22.10,off-peak,177723.0
2024-08-09 21:00:00,2024,8,9,21,4,0,16955,20.80,off-peak,166159.0
2024-08-09 22:00:00,2024,8,9,22,4,0,15443,18.90,off-peak,151341.4
2024-08-09 23:00:00,2024,8,9,23,4,0,14338,18.20,off-peak,140512.4
2024-08-10 00:00:00,2024,8,10,0,5,1,13885,18.10,off-peak,136073.0
2024-08-10 01:00:00,2024,8,10,1,5,1,13251,17.50,off-peak,129859.8
2024-08-10 02:00:00,2024,8,10,2,5,1,12892,18.20,off-peak,126341.6
2024-08-10 03:00:00,2024,8,10,3,5,1,12763,18.20,off-peak,125077.4
2024-08-10 04:00:00,2024,8,10,4,5,1,12639,17.30,off-peak,123862.2
2024-08-10 05:00:00,2024,8,10,5,5,1,12720,17.70,off-peak,124656.0
2024-08-10 06:00:00,2024,8,10,6,5,1,13276,17.20,off-peak,130104.8
2024-08-10 07:00:00,2024,8,10,7,5,1,14153,18.20,off-peak,138699.4
2024-08-10 08:00:00,2024,8,10,8,5,1,14756,19.30,off-peak,144608.8
2024-08-10 09:00:00,2024,8,10,9,5,1,15141,20.20,off-peak,148381.8
2024-08-10 10:00:00,2024,8,10,10,5,1,15359,21.70,off-peak,150518.2
2024-08-10 11:00:00,2024,8,10,11,5,1,15689,22.60,off-peak,153752.2
2024-08-10 12:00:00,2024,8,10,12,5,1,15761,23.70,off-peak,154457.8
2024-08-10 13:00:00,2024,8,10,13,5,1,15845,23.20,off-peak,155281.0
2024-08-10 14:00:00,2024,8,10,14,5,1,15875,23.50,off-peak,155575.0
2024-08-10 15:00:00,2024,8,10,15,5,1,16163,23.50,off-peak,158397.4
2024-08-10 16:00:00,2024,8,10,16,5,1,16429,22.60,off-peak,161004.2
2024-08-10 17:00:00,2024,8,10,17,5,1,16374,21.80,off-peak,160465.2
2024-08-10 18:00:00,2024,8,10,18,5,1,15998,21.30,off-peak,156780.4
2024-08-10 19:00:00,2024,8,10,19,5,1,16000,21.00,off-peak,156800.0
2024-08-10 20:00:00,2024,8,10,20,5,1,15842,20.80,off-peak,155251.6
2024-08-10 21:00:00,2024,8,10,21,5,1,15094,20.40,off-peak,147921.2
2024-08-10 22:00:00,2024,8,10,22,5,1,14404,20.30,off-peak,141159.2
2024-08-10 23:00:00,2024,8,10,23,5,1,13421,19.90,off-peak,131525.8
2024-08-11 00:00:00,2024,8,11,0,6,1,12861,19.70,off-peak,126037.8
2024-08-11 01:00:00,2024,8,11,1,6,1,12379,18.20,off-peak,121314.2
2024-08-11 02:00:00,2024,8,11,2,6,1,12212,17.60,off-peak,119677.6
2024-08-11 03:00:00,2024,8,11,3,6,1,12016,17.00,off-peak,117756.8
2024-08-11 04:00:00,2024,8,11,4,6,1,11969,16.80,off-peak,117296.2
2024-08-11 05:00:00,2024,8,11,5,6,1,12189,17.10,off-peak,119452.2
2024-08-11 06:00:00,2024,8,11,6,6,1,12645,17.10,off-peak,123921.0
2024-08-11 07:00:00,2024,8,11,7,6,1,13197,17.90,off-peak,129330.6
2024-08-11 08:00:00,2024,8,11,8,6,1,13765,18.90,off-peak,134897.0
2024-08-11 09:00:00,2024,8,11,9,6,1,14533,20.40,off-peak,142423.4
2024-08-11 10:00:00,2024,8,11,10,6,1,14702,20.10,off-peak,144079.6
2024-08-11 11:00:00,2024,8,11,11,6,1,14751,18.30,off-peak,144559.8
2024-08-11 12:00:00,2024,8,11,12,6,1,14940,20.50,off-peak,146412.0
2024-08-11 13:00:00,2024,8,11,13,6,1,14976,20.40,off-peak,146764.8
2024-08-11 14:00:00,2024,8,11,14,6,1,15239,20.40,off-peak,149342.2
2024-08-11 15:00:00,2024,8,11,15,6,1,15834,21.90,off-peak,155173.2
2024-08-11 16:00:00,2024,8,11,16,6,1,16387,22.00,off-peak,160592.6
2024-08-11 17:00:00,2024,8,11,17,6,1,16589,21.80,off-peak,162572.2
2024-08-11 18:00:00,2024,8,11,18,6,1,16649,20.90,off-peak,163160.2
2024-08-11 19:00:00,2024,8,11,19,6,1,16611,20.20,off-peak,162787.8
2024-08-11 20:00:00,2024,8,11,20,6,1,16294,19.60,off-peak,159681.2
2024-08-11 21:00:00,2024,8,11,21,6,1,15368,18.80,off-peak,150606.4
2024-08-11 22:00:00,2024,8,11,22,6,1,14292,18.00,off-peak,140061.6
2024-08-11 23:00:00,2024,8,11,23,6,1,13401,18.50,off-peak,131329.8
2024-08-12 00:00:00,2024,8,12,0,0,0,12924,17.50,off-peak,126655.2
